# {
#     "command": "/home/pjewell/majiq/env_3.8/bin/voila modulize output/build/splicegraph.sql output/heterogen/HepG2_SRSF4KD-HepG2_NT.het.voila output/heterogen/HepG2_SRSF4KD-K562_NT.het.voila output/heterogen/K562_NT-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_SRSF4KD.het.voila output/heterogen/K562_SRSF4KD-K562_NT.het.voila -d output/modulized --overwrite",
#     "het_IQR_nonchanging_threshold": 0.1,
#     "het_changing_threshold": 0.2,
#     "het_nonchanging_threshold": 0.05,
#     "het_pvalue_changing_threshold": 0.05,
#     "het_pvalue_nonchanging_threshold": 0.05,
#     "voila_version": "2.2.0"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	HepG2_SRSF4KD_het_median_psi	HepG2_NT_het_median_psi	HepG2_SRSF4KD-HepG2_NT_het_median_dpsi	HepG2_SRSF4KD-HepG2_NT_het_infoscore	HepG2_SRSF4KD-HepG2_NT_het_tnom	HepG2_SRSF4KD-HepG2_NT_het_ttest	HepG2_SRSF4KD-HepG2_NT_het_wilcoxon	K562_NT_het_median_psi	HepG2_SRSF4KD-K562_NT_het_median_dpsi	HepG2_SRSF4KD-K562_NT_het_infoscore	HepG2_SRSF4KD-K562_NT_het_tnom	HepG2_SRSF4KD-K562_NT_het_ttest	HepG2_SRSF4KD-K562_NT_het_wilcoxon	K562_NT-HepG2_NT_het_median_dpsi	K562_NT-HepG2_NT_het_infoscore	K562_NT-HepG2_NT_het_tnom	K562_NT-HepG2_NT_het_ttest	K562_NT-HepG2_NT_het_wilcoxon	K562_SRSF4KD_het_median_psi	K562_SRSF4KD-HepG2_NT_het_median_dpsi	K562_SRSF4KD-HepG2_NT_het_infoscore	K562_SRSF4KD-HepG2_NT_het_tnom	K562_SRSF4KD-HepG2_NT_het_ttest	K562_SRSF4KD-HepG2_NT_het_wilcoxon	K562_SRSF4KD-HepG2_SRSF4KD_het_median_dpsi	K562_SRSF4KD-HepG2_SRSF4KD_het_infoscore	K562_SRSF4KD-HepG2_SRSF4KD_het_tnom	K562_SRSF4KD-HepG2_SRSF4KD_het_ttest	K562_SRSF4KD-HepG2_SRSF4KD_het_wilcoxon	K562_SRSF4KD-K562_NT_het_median_dpsi	K562_SRSF4KD-K562_NT_het_infoscore	K562_SRSF4KD-K562_NT_het_tnom	K562_SRSF4KD-K562_NT_het_ttest	K562_SRSF4KD-K562_NT_het_wilcoxon
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_CE_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_A	42897047-42906840	False	False	False	0.0	0.001	-0.0	0.181	0.424	0.182	0.257	0.017	-0.017	0.016	0.016	0.016	0.016	0.016	0.004	0.004	0.017	0.004	0.021	0.02	0.01	0.01	0.001	0.01	0.021	0.029	0.029	0.001	0.029	0.004	0.286	0.563	0.57	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42897047-42908864	False	False	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_A	42906902-42908864	False	False	True	0.0	0.001	-0.0	0.181	0.424	0.159	0.257	0.232	-0.232	0.016	0.016	0.002	0.016	0.231	0.004	0.004	0.002	0.004	0.248	0.247	0.01	0.01	0.0	0.01	0.248	0.029	0.029	0.0	0.029	0.016	0.746	0.992	0.856	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42903182-42904276	gene:ENSG00000160194_1_CE_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42904276-42908864	False	False	True	0.975	0.949	0.026	0.048	0.095	0.029	0.067	0.361	0.614	0.016	0.016	0.0	0.016	-0.588	0.004	0.004	0.0	0.004	0.43	-0.519	0.01	0.01	0.001	0.01	-0.545	0.029	0.029	0.001	0.029	0.069	0.563	0.563	0.561	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42903182-42904276	gene:ENSG00000160194_1_CE_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_A	42904276-42906840	False	False	True	0.009	0.023	-0.015	0.181	0.424	0.056	0.171	0.585	-0.576	0.016	0.016	0.0	0.016	0.562	0.004	0.004	0.0	0.004	0.541	0.517	0.01	0.01	0.001	0.01	0.532	0.029	0.029	0.001	0.029	-0.044	0.937	0.992	0.866	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42904276-42908864	False	False	False	0.093	0.086	0.008	0.981	0.924	0.848	0.914	0.103	-0.01	0.746	0.992	0.982	0.905	0.018	0.528	0.688	0.929	0.931	0.084	-0.002	0.752	0.924	0.341	0.476	-0.01	0.657	0.771	0.221	0.343	-0.02	0.286	0.563	0.548	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_CE_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_A	42906902-42908864	False	False	True	0.0	0.001	-0.0	0.181	0.424	0.159	0.257	0.232	-0.232	0.016	0.016	0.002	0.016	0.231	0.004	0.004	0.002	0.004	0.248	0.247	0.01	0.01	0.0	0.01	0.248	0.029	0.029	0.0	0.029	0.016	0.746	0.992	0.856	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_AI_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_intron	42897048-42903181	False	False	False	0.018	0.017	0.001	0.752	0.924	0.434	0.762	0.059	-0.041	0.079	0.143	0.023	0.032	0.041	0.004	0.004	0.003	0.004	0.034	0.017	0.048	0.095	0.027	0.038	0.016	0.229	0.229	0.247	0.343	-0.024	0.079	0.143	0.077	0.063
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_AI_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1_spliced	42897047-42903182	False	False	False	0.868	0.937	-0.069	0.181	0.424	0.231	0.114	0.928	-0.06	0.468	0.563	0.194	0.19	-0.009	0.108	0.238	0.904	0.329	0.94	0.003	0.752	1.0	0.294	1.0	0.072	0.029	0.029	0.104	0.029	0.012	0.016	0.016	0.053	0.016
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_AI_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2_intron	42897048-42903181	False	False	False	0.002	0.001	0.001	0.348	0.424	0.328	0.476	0.017	-0.015	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.011	0.01	0.01	0.01	0.016	0.01	0.009	0.229	0.229	0.02	0.057	-0.006	0.016	0.016	0.033	0.016
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_AI_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2_spliced	42897047-42906840	False	False	False	0.0	0.001	-0.0	0.181	0.424	0.182	0.257	0.017	-0.017	0.016	0.016	0.016	0.016	0.016	0.004	0.004	0.017	0.004	0.021	0.02	0.01	0.01	0.001	0.01	0.021	0.029	0.029	0.001	0.029	0.004	0.286	0.563	0.57	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_AI_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2_intron	42897048-42903181	False	False	False	0.002	0.001	0.001	0.348	0.424	0.328	0.476	0.017	-0.015	0.016	0.016	0.0	0.016	0.016	0.004	0.004	0.0	0.004	0.011	0.01	0.01	0.01	0.016	0.01	0.009	0.229	0.229	0.02	0.057	-0.006	0.016	0.016	0.033	0.016
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_AI_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2_spliced	42897047-42908864	False	False	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_AI_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_intron	42897048-42903181	False	False	False	0.018	0.017	0.001	0.752	0.924	0.434	0.762	0.059	-0.041	0.079	0.143	0.023	0.032	0.041	0.004	0.004	0.003	0.004	0.034	0.017	0.048	0.095	0.027	0.038	0.016	0.229	0.229	0.247	0.343	-0.024	0.079	0.143	0.077	0.063
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42903182-42904276	gene:ENSG00000160194_1_AI_4	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1_spliced	42893381-42903182	False	False	False	0.103	0.037	0.065	0.348	0.424	0.254	0.257	0.018	0.085	0.016	0.016	0.088	0.016	-0.019	0.357	0.688	0.155	0.429	0.003	-0.034	0.348	0.424	0.095	0.114	-0.099	0.029	0.029	0.073	0.029	-0.015	0.468	0.563	0.349	0.286
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_AI_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_intron	42904277-42906839	False	False	False								0.105											0.041											-0.064	0.286	0.563	0.154	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_AI_5	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_spliced	42904276-42906840	False	False	False								0.811											0.79											-0.021	0.746	0.992	0.744	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42903182-42904276	gene:ENSG00000160194_1_AI_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2_intron	42904277-42906839	False	False	False	0.013	0.027	-0.015	0.552	0.424	0.141	0.257	0.055	-0.042	0.079	0.143	0.065	0.032	0.027	0.186	0.238	0.153	0.177	0.03	0.003	0.348	0.424	0.942	1.0	0.018	0.657	0.771	0.327	0.686	-0.025	0.286	0.563	0.191	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42903182-42904276	gene:ENSG00000160194_1_AI_6	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2_spliced	42904276-42908864	False	False	True	0.975	0.949	0.026	0.048	0.095	0.029	0.067	0.361	0.614	0.016	0.016	0.0	0.016	-0.588	0.004	0.004	0.0	0.004	0.43	-0.519	0.01	0.01	0.001	0.01	-0.545	0.029	0.029	0.001	0.029	0.069	0.563	0.563	0.561	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_AI_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_intron	42904277-42906839	False	False	False								0.105											0.041											-0.064	0.286	0.563	0.154	0.19
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42906840-42906902	gene:ENSG00000160194_1_AI_7	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1_spliced	42897047-42906840	False	False	False								0.079											0.145											0.066	0.286	0.563	0.714	0.73
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_MES_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2	42893381-42908864	False	True	True	0.225	0.124	0.101	0.181	0.424	0.055	0.067	0.008	0.217	0.016	0.016	0.003	0.016	-0.116	0.004	0.004	0.004	0.004	0.005	-0.119	0.01	0.01	0.003	0.01	-0.219	0.029	0.029	0.002	0.029	-0.003	0.937	0.992	0.833	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_MES_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42893381-42896927	False	True	True	0.225	0.124	0.101	0.181	0.424	0.055	0.067	0.008	0.217	0.016	0.016	0.003	0.016	-0.116	0.004	0.004	0.004	0.004	0.005	-0.119	0.01	0.01	0.003	0.01	-0.219	0.029	0.029	0.002	0.029	-0.003	0.937	0.992	0.833	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1	42893381-42908864	False	True	False	0.127	0.074	0.053	0.181	0.424	0.065	0.114	0.005	0.122	0.016	0.016	0.001	0.016	-0.069	0.004	0.004	0.002	0.004	0.002	-0.072	0.01	0.01	0.002	0.01	-0.125	0.029	0.029	0.001	0.029	-0.003	0.563	0.563	0.708	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	A_C2	42906902-42908864	False	True	False	0.127	0.074	0.053	0.181	0.424	0.065	0.114	0.005	0.122	0.016	0.016	0.001	0.016	-0.069	0.004	0.004	0.002	0.004	0.002	-0.072	0.01	0.01	0.002	0.01	-0.125	0.029	0.029	0.001	0.029	-0.003	0.563	0.563	0.708	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_MES_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42897047-42908864	False	True	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_MES_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42897047-42903182	False	True	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42897047-42908864	False	True	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	A_C2	42906902-42908864	False	True	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_MES_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42897047-42908864	False	False	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_MES_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_A	42897048-42903181	False	False	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42897047-42908864	False	False	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_MES_3	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	A_C2	42906902-42908864	False	False	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_TCE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C1_C2	42893381-42908864	False	True	True	0.225	0.124	0.101	0.181	0.424	0.055	0.067	0.008	0.217	0.016	0.016	0.003	0.016	-0.116	0.004	0.004	0.004	0.004	0.005	-0.119	0.01	0.01	0.003	0.01	-0.219	0.029	0.029	0.002	0.029	-0.003	0.937	0.992	0.833	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42893265-42893381	gene:ENSG00000160194_1_TCE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42893381-42896927	False	True	True	0.753	0.865	-0.112	0.181	0.424	0.034	0.067	0.978	-0.225	0.016	0.016	0.002	0.016	0.113	0.004	0.004	0.003	0.004	0.989	0.124	0.01	0.01	0.002	0.01	0.235	0.029	0.029	0.002	0.029	0.011	0.563	0.563	0.28	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_TCE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_C1	42893381-42908864	False	True	False	0.127	0.074	0.053	0.181	0.424	0.065	0.114	0.005	0.122	0.016	0.016	0.001	0.016	-0.069	0.004	0.004	0.002	0.004	0.002	-0.072	0.01	0.01	0.002	0.01	-0.125	0.029	0.029	0.001	0.029	-0.003	0.563	0.563	0.708	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_TCE_1	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_A_Last	42906902-42908864	False	True	True	0.0	0.001	-0.0	0.181	0.424	0.159	0.257	0.232	-0.232	0.016	0.016	0.002	0.016	0.231	0.004	0.004	0.002	0.004	0.248	0.247	0.01	0.01	0.0	0.01	0.248	0.029	0.029	0.0	0.029	0.016	0.746	0.992	0.856	0.905
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_TCE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_C2	42897047-42908864	False	True	True	0.873	0.9	-0.028	0.181	0.424	0.916	0.476	0.625	0.248	0.016	0.016	0.003	0.016	-0.276	0.004	0.004	0.002	0.004	0.658	-0.242	0.01	0.01	0.001	0.01	-0.214	0.029	0.029	0.003	0.029	0.034	0.746	0.992	0.318	0.413
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:s:42896927-42897047	gene:ENSG00000160194_1_TCE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C1_A	42897047-42903182	False	True	True	0.122	0.095	0.027	0.752	0.924	0.729	0.914	0.332	-0.21	0.016	0.016	0.006	0.016	0.237	0.004	0.004	0.004	0.004	0.301	0.207	0.01	0.01	0.001	0.01	0.18	0.029	0.029	0.002	0.029	-0.031	0.937	0.992	0.346	0.556
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_TCE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	False	C2_C1	42897047-42908864	False	True	False	0.78	0.813	-0.033	0.495	0.424	0.074	0.171	0.642	0.138	0.079	0.143	0.056	0.032	-0.171	0.004	0.004	0.025	0.004	0.653	-0.16	0.01	0.01	0.0	0.01	-0.127	0.029	0.029	0.001	0.029	0.011	0.746	0.992	0.642	1.0
gene:ENSG00000160194_1	gene:ENSG00000160194	NDUFV3	21	+	gene:ENSG00000160194:t:42908633-42913304	gene:ENSG00000160194_1_TCE_2	True	cassette^7|tandem_cassette^2|ir^7|multi_exon_spanning^3|other^1	True	C2_A_Last	42906902-42908864	False	True	True	0.0	0.001	-0.0	0.181	0.424	0.159	0.257	0.232	-0.232	0.016	0.016	0.002	0.016	0.231	0.004	0.004	0.002	0.004	0.248	0.247	0.01	0.01	0.0	0.01	0.248	0.029	0.029	0.0	0.029	0.016	0.746	0.992	0.856	0.905
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_CE_1	True	cassette^2|alt3^1	True	C1_C2	32179776-32181242	False	True	True	0.137	0.085	0.052	0.348	0.424	0.21	0.171	0.261	-0.124	0.079	0.143	0.008	0.032	0.176	0.004	0.004	0.001	0.004	0.286	0.201	0.01	0.01	0.002	0.01	0.149	0.029	0.029	0.004	0.029	0.024	0.468	0.563	0.17	0.286
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_CE_1	True	cassette^2|alt3^1	False	C1_A	32179776-32180314	False	True	True	0.82	0.908	-0.088	0.181	0.424	0.071	0.067	0.715	0.106	0.079	0.143	0.04	0.063	-0.193	0.004	0.004	0.0	0.004	0.688	-0.22	0.01	0.01	0.0	0.01	-0.132	0.029	0.029	0.006	0.029	-0.027	0.286	0.563	0.087	0.111
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:t:32181242-32181577	gene:ENSG00000084652_1_CE_1	True	cassette^2|alt3^1	True	C2_C1	32179776-32181242	False	True	True	0.225	0.108	0.117	0.552	0.424	0.451	0.61	0.515	-0.29	0.079	0.143	0.023	0.111	0.407	0.026	0.048	0.01	0.009	0.488	0.379	0.01	0.01	0.0	0.01	0.262	0.029	0.029	0.003	0.029	-0.028	0.746	0.992	0.602	1.0
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:t:32181242-32181577	gene:ENSG00000084652_1_CE_1	True	cassette^2|alt3^1	False	C2_A	32180514-32181242	False	True	True	0.775	0.892	-0.117	0.552	0.424	0.451	0.61	0.485	0.29	0.079	0.143	0.023	0.111	-0.407	0.026	0.048	0.01	0.009	0.512	-0.379	0.01	0.01	0.0	0.01	-0.262	0.029	0.029	0.003	0.029	0.028	0.746	0.992	0.602	1.0
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_CE_2	True	cassette^2|alt3^1	True	C1_C2	32179776-32181242	False	False	True	0.137	0.085	0.052	0.348	0.424	0.21	0.171	0.261	-0.124	0.079	0.143	0.008	0.032	0.176	0.004	0.004	0.001	0.004	0.286	0.201	0.01	0.01	0.002	0.01	0.149	0.029	0.029	0.004	0.029	0.024	0.468	0.563	0.17	0.286
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_CE_2	True	cassette^2|alt3^1	True	C1_A	32179776-32180332	False	False	False	0.053	0.011	0.042	0.095	0.095	0.032	0.038	0.021	0.032	0.143	0.143	0.027	0.063	0.01	0.714	0.998	0.941	0.931	0.025	0.015	0.348	0.424	0.611	0.61	-0.028	0.657	0.771	0.157	0.2	0.004	0.468	0.563	0.564	0.413
